"corr"
0.0256772117130523
0.0303751701081163
0.0953199687371587
-0.0551683134133469
-0.0285469620077388
-0.0105939282671499
-0.0355257701938851
-0.0682648527951474
-0.00530923299114996
-0.0724434463364582
