"corr"
1.798911155291739727e-01
2.034917635647088829e-01
3.073732659324888705e-01
2.606389804135018640e-01
2.613273192906679920e-01
2.469033512741307668e-01
2.159773300727966250e-01
3.522451442446666303e-01
1.834094930062422912e-01
2.427496709808578124e-01
