"corr"
2.157433480683195459e-01
1.310616876014925603e-01
3.050252531219475038e-01
3.075588460672181723e-01
2.025673048663589326e-01
2.495356192862585309e-01
2.469769925276404654e-01
2.807554078173647993e-01
2.888580244126195407e-01
4.260198531517924714e-01
